ID,Name,Mg,Al,Zn,Y,Zr,Ca,Mn,Li,Sn,Nd,Gd,La,Si,Sm,Ce,Er,Cu,Dy,Sr,Sc,Co,Yb,Te,Bi,Sb,Ho,Be,Rm,¦ÄRm,W,W,I2,¦ÄI2,Rc,¦ÄRc,ab XP,¦Äab XP,AW,¦ÄAW,AN,¦ÄAN,Tb,¦ÄTb,Eea,¦ÄEea,I1,¦ÄI1,XP,¦ÄXP,Hf,¦ÄHf,Cm,¦ÄCm,fp,fd,VEC,¦ÄVEC,K,¦ÄK,Tm,¦ÄTm,Vm,Sf,density,Hmix,1/¦¸,XRD,µÚ¶þÏà,¾§Á£³ß´ç£¨¦Ìm£©,ÔþÖÆÖÖÀà,ÔþÖÆÎÂ¶È¡æ,ÔþÖÆ´ÎÊý,ÔþÖÆ×ÜÑ¹ÏÂÁ¿ %,¼·Ñ¹ÎÂ¶È¡æ,¼·Ñ¹±È,¼·Ñ¹ËÙ¶È,À­ÉìËÙÂÊ,Ó¦±äËÙÂÊ,¾ùÔÈ»¯ÎÂ¶È¡æ,¾ùÔÈ»¯Ê±¼äh,ÍË»ðÎÂ¶È¡æ,ÍË»ðÊ±¼äh,¹ÌÈÜÎÂ¶È¡æ,¹ÌÈÜÊ±¼äh,Ê±Ð§ÎÂ¶È¡æ,Ê±Ð§Ê±¼äh,´ã»ð¡æ,ÊÇ·ñË®´ã,Ó²¶È ¼Ó¹¤·½Ê½,Ó²¶È,YS¼Ó¹¤·½Ê½,YS²âÊÔÎÂ¶È,Çü·þÇ¿¶È£¨YS£©MPa,UST¼Ó¹¤·½Ê½,UST²âÊÔÎÂ¶È,¿¹À­Ç¿¶È£¨UTS£©MPa,Éì³¤ÂÊ¼Ó¹¤·½Ê½,Éì³¤ÂÊ²âÊÔÎÂ¶È,Éì³¤ÂÊ(Elong)%
30,Mg-11Li-3Al-1Si-0.5Nd,84.68,2.89,0,0,0,0,0,10.88,0,0.52,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156965952,0.035186713,3.510065877,0.08454904,33.39413962,0.831368797,0.136498025,0.050638587,3.522827471,0.101085429,19.23383971,0.451553819,9.35419183,0.466844933,1482.587118,0.182023002,-0.062504689,7.775182091,6.933914755,0.1504302,1.220718323,0.139972177,7.314089551,0.613102375,24.81845975,0.017717068,0.02001835,0.000399915,1.733869206,0.305303526,158.8639435,0.31021469,787.4532438,0.290304893,0.01625429,0.009288284,1415614.34,-0.976616384,0.00019897,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,224,ÖýÌ¬,ÊÒÎÂ,30.8
31,Mg-11Li-3Al-1Si-1Nd,84.11,2.96,0,0,0,0,0,10.96,0,0.99,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156952369,0.034951875,3.508100882,0.084654994,33.55525484,0.829471599,0.136500302,0.052022916,3.51976026,0.101258946,19.26293165,0.480233065,9.360147594,0.486852815,1484.682616,0.184491221,-0.05934863,8.196997854,6.925495877,0.151011098,1.219691399,0.140227538,7.285099614,0.606867917,24.82139115,0.017537209,0.019966401,0.000763488,1.731687707,0.306418844,158.511314,0.312614612,786.1834578,0.291156699,0.016249369,0.009266412,1417760.529,-0.954452819,0.000193086,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,212.3,ÖýÌ¬,ÊÒÎÂ,46.2
32,Mg-11Li-3Al-1Si-1.5Nd,83.54,3.01,0,0,0,0,0,10.96,0,1.53,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156944007,0.034911834,3.507176398,0.084797394,33.61982802,0.82875102,0.136524541,0.053586681,3.518064312,0.101396705,19.33207453,0.509660424,9.385494781,0.507264458,1486.836872,0.187868655,-0.057404851,8.481081705,6.920710044,0.151328086,1.219270455,0.14042765,7.273866195,0.604869062,24.82354794,0.017642613,0.020087762,0.001184278,1.731531276,0.307379162,158.2947074,0.314368675,785.8610261,0.291797961,0.016246669,0.009255919,1422621.107,-0.955420678,0.000191793,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,239,ÖýÌ¬,ÊÒÎÂ,15.4
33,Mg-9Li-3Al-ÐÂÌí¼Ó,87.71,3.18,0,0,0,0,0,9.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157568719,0.026766516,3.526520916,0.075261366,30.91105339,0.85900742,0.137145862,0.045256557,3.545075183,0.092260302,19.8441797,0.386474872,9.678972616,0.409842829,1462.065118,0.159654856,-0.115174628,3.934315022,7.019746186,0.142236677,1.231054509,0.126470329,7.261979623,0.350778928,24.851009,0.004057042,0.01326681,0,1.762897423,0.270655758,163.700948,0.288317023,801.1014469,0.257390852,0.016418651,0.009064994,1456298.492,-0.231467081,5.13E-05,"¦Á-Mg£¬¦Â-Li,Al2Nd£¬Al11Nd3£¬MgAlLi2",Al2Nd¡¢Al11Nd3½ðÊô¼ä»¯ºÏÎï,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,25,132,ÖýÌ¬,25,156,ÖýÌ¬,25,28.1
34,Mg-9Li-3Al-0.5Nd,87.23,3.23,0,0,0,0,0,9.12,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157555575,0.026867804,3.525871634,0.075509562,30.97014272,0.858442988,0.137159137,0.046713191,3.543684516,0.092474136,19.89765526,0.414209805,9.698316681,0.428136496,1464.095797,0.163590882,-0.113272455,4.007512068,7.015570718,0.142576484,1.230759278,0.126804464,7.256280682,0.351565549,24.85220664,0.004804941,0.013511548,0.000328649,1.762919886,0.271844739,163.516333,0.289894766,800.8584494,0.258193432,0.016414807,0.009060628,1460105.775,-0.243521583,5.34E-05,"¦Á-Mg£¬¦Â-Li,Al2Nd£¬Al11Nd3£¬MgAlLi2",Al2Nd¡¢Al11Nd3½ðÊô¼ä»¯ºÏÎï,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,25,124,ÖýÌ¬,25,146,ÖýÌ¬,25,39.7
35,Mg-9Li-3Al-1.0Nd,86.65,3.32,0,0,0,0,0,9.15,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157533133,0.027025902,3.525036838,0.075879847,31.06359726,0.857491062,0.137162817,0.048320205,3.541687471,0.092772101,19.94932115,0.442775681,9.715782402,0.447645338,1466.8053,0.168340189,-0.110505782,4.118358336,7.009534445,0.143060057,1.230360417,0.127335114,7.247929408,0.352792703,24.85335216,0.005527223,0.013925485,0.000690456,1.762743567,0.27353749,163.2768981,0.291918395,800.3808742,0.259288191,0.016408207,0.0090556,1463925.335,-0.259320654,5.62E-05,"¦Á-Mg£¬¦Â-Li,Al2Nd£¬Al11Nd3£¬MgAlLi2",Al2Nd¡¢Al11Nd3½ðÊô¼ä»¯ºÏÎï,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,25,160,ÖýÌ¬,25,173,ÖýÌ¬,25,36.8
36,Mg-9Li-3Al-1.5Nd,86.13,3.41,0,0,0,0,0,9.1,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157524993,0.027154294,3.525232869,0.076082962,31.04625525,0.857681537,0.137191358,0.049879264,3.54099249,0.092850668,20.03700469,0.469149313,9.751409063,0.465480414,1469.193101,0.173199339,-0.109528071,4.157644226,7.00746787,0.143178244,1.230573913,0.12755123,7.250045407,0.352733548,24.85457022,0.006198139,0.014351716,0.001070704,1.764479485,0.27443045,163.2257401,0.293022379,800.7752487,0.259543544,0.016405999,0.009053783,1470184.69,-0.275868498,5.93E-05,"¦Á-Mg£¬¦Â-Li,Al2Nd£¬Al11Nd3£¬MgAlLi2",Al2Nd¡¢Al11Nd3½ðÊô¼ä»¯ºÏÎï,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,25,159,ÖýÌ¬,25,168,ÖýÌ¬,25,23.3
37,Mg-9Li-3Al-2.0Nd,85.88,3.35,0,0,0,0,0,8.97,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157551287,0.027078363,3.52599937,0.07585518,30.90413236,0.859286945,0.137264636,0.0510607,3.542370402,0.092640059,20.15083016,0.490344682,9.801664485,0.479430595,1469.440346,0.175439263,-0.11153145,4.074186617,7.011792888,0.142796391,1.231129418,0.127053316,7.261444353,0.351078584,24.85640853,0.00670927,0.014158398,0.001423059,1.767082793,0.273592547,163.3434733,0.292762049,802.0773862,0.258826541,0.016414014,0.009053296,1477706.722,-0.280967443,6.02E-05,"¦Á-Mg£¬¦Â-Li,Al2Nd£¬Al11Nd3£¬MgAlLi2",Al2Nd¡¢Al11Nd3½ðÊô¼ä»¯ºÏÎï,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,25,168,ÖýÌ¬,25,171,ÖýÌ¬,25,18.2
38,Mg-9Li-3Al-3.0Nd,84.52,3.39,0,0,0,0,0,9.36,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157462791,0.027364311,3.519320328,0.077082572,31.55881047,0.852587133,0.137195668,0.054153572,3.533217817,0.094108984,20.11770796,0.542780354,9.766089228,0.519954515,1475.147709,0.18145848,-0.09905291,4.644777035,6.984095255,0.145205434,1.227397262,0.129101813,7.197889605,0.358803538,24.85947579,0.007696623,0.014379804,0.002166192,1.757755653,0.279709016,161.9892498,0.300652692,797.4571858,0.264633645,0.016387143,0.009026051,1475659.992,-0.300825716,6.32E-05,"¦Á-Mg£¬¦Â-Li,Al2Nd£¬Al11Nd3£¬MgAlLi2",Al2Nd¡¢Al11Nd3½ðÊô¼ä»¯ºÏÎï,20,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,25,156,ÖýÌ¬,25,165,ÖýÌ¬,25,13.5
39,Mg-9Li-3Al,87.71,3.18,0,0,0,0,0,9.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157568719,0.026766516,3.526520916,0.075261366,30.91105339,0.85900742,0.137145862,0.045256557,3.545075183,0.092260302,19.8441797,0.386474872,9.678972616,0.409842829,1462.065118,0.159654856,-0.115174628,3.934315022,7.019746186,0.142236677,1.231054509,0.126470329,7.261979623,0.350778928,24.851009,0.004057042,0.01326681,0,1.762897423,0.270655758,163.700948,0.288317023,801.1014469,0.257390852,0.016418651,0.009064994,1456298.492,-0.231467081,5.13E-05,¦Á-Mg£¬¦Â-Li£¬AlLi£¬Al2Nd£¬Al11Nd3£¬MgAlLi2,,,,,,,300,25,,,,260,12,,,,,,,,,,,¼·Ñ¹,25,181,¼·Ñ¹,25,202,¼·Ñ¹,25,31.8
40,Mg-9Li-3Al-0.5Nd,87.23,3.23,0,0,0,0,0,9.12,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157555575,0.026867804,3.525871634,0.075509562,30.97014272,0.858442988,0.137159137,0.046713191,3.543684516,0.092474136,19.89765526,0.414209805,9.698316681,0.428136496,1464.095797,0.163590882,-0.113272455,4.007512068,7.015570718,0.142576484,1.230759278,0.126804464,7.256280682,0.351565549,24.85220664,0.004804941,0.013511548,0.000328649,1.762919886,0.271844739,163.516333,0.289894766,800.8584494,0.258193432,0.016414807,0.009060628,1460105.775,-0.243521583,5.34E-05,¦Á-Mg£¬¦Â-Li£¬AlLi£¬Al2Nd£¬Al11Nd3£¬MgAlLi2,,,,,,,300,25,,,,260,12,,,,,,,,,,,¼·Ñ¹,25,186,¼·Ñ¹,25,217,¼·Ñ¹,25,34.8
41,Mg-9Li-3Al-1.0Nd,86.65,3.32,0,0,0,0,0,9.15,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157533133,0.027025902,3.525036838,0.075879847,31.06359726,0.857491062,0.137162817,0.048320205,3.541687471,0.092772101,19.94932115,0.442775681,9.715782402,0.447645338,1466.8053,0.168340189,-0.110505782,4.118358336,7.009534445,0.143060057,1.230360417,0.127335114,7.247929408,0.352792703,24.85335216,0.005527223,0.013925485,0.000690456,1.762743567,0.27353749,163.2768981,0.291918395,800.3808742,0.259288191,0.016408207,0.0090556,1463925.335,-0.259320654,5.62E-05,¦Á-Mg£¬¦Â-Li£¬AlLi£¬Al2Nd£¬Al11Nd3£¬MgAlLi2,,,,,,,300,25,,,,260,12,,,,,,,,,,,¼·Ñ¹,25,208,¼·Ñ¹,25,239,¼·Ñ¹,25,27.5
42,Mg-9Li-3Al-1.5Nd,86.13,3.41,0,0,0,0,0,9.1,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157524993,0.027154294,3.525232869,0.076082962,31.04625525,0.857681537,0.137191358,0.049879264,3.54099249,0.092850668,20.03700469,0.469149313,9.751409063,0.465480414,1469.193101,0.173199339,-0.109528071,4.157644226,7.00746787,0.143178244,1.230573913,0.12755123,7.250045407,0.352733548,24.85457022,0.006198139,0.014351716,0.001070704,1.764479485,0.27443045,163.2257401,0.293022379,800.7752487,0.259543544,0.016405999,0.009053783,1470184.69,-0.275868498,5.93E-05,¦Á-Mg£¬¦Â-Li£¬AlLi£¬Al2Nd£¬Al11Nd3£¬MgAlLi2,,,,,,,300,25,,,,260,12,,,,,,,,,,,¼·Ñ¹,25,216,¼·Ñ¹,25,255,¼·Ñ¹,25,21.2
43,Mg-9Li-3Al-2.0Nd,85.88,3.35,0,0,0,0,0,8.97,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157551287,0.027078363,3.52599937,0.07585518,30.90413236,0.859286945,0.137264636,0.0510607,3.542370402,0.092640059,20.15083016,0.490344682,9.801664485,0.479430595,1469.440346,0.175439263,-0.11153145,4.074186617,7.011792888,0.142796391,1.231129418,0.127053316,7.261444353,0.351078584,24.85640853,0.00670927,0.014158398,0.001423059,1.767082793,0.273592547,163.3434733,0.292762049,802.0773862,0.258826541,0.016414014,0.009053296,1477706.722,-0.280967443,6.02E-05,¦Á-Mg£¬¦Â-Li£¬AlLi£¬Al2Nd£¬Al11Nd3£¬MgAlLi2,,,,,,,300,25,,,,260,12,,,,,,,,,,,¼·Ñ¹,25,199,¼·Ñ¹,25,233,¼·Ñ¹,25,19.1
44,Mg-9Li-3Al-3.0Nd,84.52,3.39,0,0,0,0,0,9.36,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157462791,0.027364311,3.519320328,0.077082572,31.55881047,0.852587133,0.137195668,0.054153572,3.533217817,0.094108984,20.11770796,0.542780354,9.766089228,0.519954515,1475.147709,0.18145848,-0.09905291,4.644777035,6.984095255,0.145205434,1.227397262,0.129101813,7.197889605,0.358803538,24.85947579,0.007696623,0.014379804,0.002166192,1.757755653,0.279709016,161.9892498,0.300652692,797.4571858,0.264633645,0.016387143,0.009026051,1475659.992,-0.300825716,6.32E-05,¦Á-Mg£¬¦Â-Li£¬AlLi£¬Al2Nd£¬Al11Nd3£¬MgAlLi2,,,,,,,300,25,,,,260,12,,,,,,,,,,,¼·Ñ¹,25,192,¼·Ñ¹,25,221,¼·Ñ¹,25,17.4
45,Mg-11Li-3Al-0.4Si,85.76,2.93,0,0,0,0,0,10.94,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1571628,0.030279116,3.505113332,0.080693607,33.39606146,0.831411979,0.136588001,0.047495082,3.518580541,0.098387485,19.13279456,0.419368478,9.311387284,0.445815009,1473.256457,0.163019563,-0.071015893,6.709284416,6.932646884,0.15009477,1.218191081,0.1352926,7.127019502,0.48094292,24.83958117,0.010914814,0.014973803,0,1.724214632,0.293678411,159.165774,0.309104929,783.6994223,0.28100453,0.016301174,0.009094073,1407824.476,-0.484653107,0.000102976,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,163,ÖýÌ¬,ÊÒÎÂ,30.8
46,Mg-8Li-3Al-0.7Si,88.25,3.08,0,0,0,0,0,7.95,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157563305,0.032566646,3.548026602,0.076898381,29.25174176,0.874289196,0.137350059,0.046068458,3.570818243,0.0916888,20.34065778,0.363893445,9.936567758,0.385328703,1464.337101,0.179417925,-0.133984552,3.36859135,7.0846309,0.136494268,1.243149454,0.126705523,7.634694348,0.515828276,24.82487892,0.015234701,0.018686994,0,1.800639566,0.270558186,166.3703407,0.273200466,817.9852025,0.254506778,0.016432249,0.009333536,1490712.119,-0.779298648,0.000169007,¦Á-Mg£¬¦Â-Li£¬AlLi£¬MgLiAl2£¬Mg2Si,,,,,,,260,25,,2,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,134.6,ÖýÌ¬,ÊÒÎÂ,177.5,ÖýÌ¬,ÊÒÎÂ,6.1
47,Mg-8Li-3Al-0.7Si,88.25,3.08,0,0,0,0,0,7.95,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157563305,0.032566646,3.548026602,0.076898381,29.25174176,0.874289196,0.137350059,0.046068458,3.570818243,0.0916888,20.34065778,0.363893445,9.936567758,0.385328703,1464.337101,0.179417925,-0.133984552,3.36859135,7.0846309,0.136494268,1.243149454,0.126705523,7.634694348,0.515828276,24.82487892,0.015234701,0.018686994,0,1.800639566,0.270558186,166.3703407,0.273200466,817.9852025,0.254506778,0.016432249,0.009333536,1490712.119,-0.779298648,0.000169007,¦Á-Mg£¬¦Â-Li£¬AlLi£¬MgLiAl2£¬Mg2Si,,8,,,,,260,25,,2,,260,4,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,185.3,¼·Ñ¹,ÊÒÎÂ,252.4,¼·Ñ¹,ÊÒÎÂ,11.8
48,Mg-11.28Li-3.08Al-1.84Sr,83.8,3.08,0,0,0,0,0,11.28,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0.157392808,0.036028078,3.493229557,0.080702379,34.0150967,0.824391065,0.136722506,0.05422613,3.500617337,0.101790424,19.199893,0.478375774,9.318140535,0.489826678,1474.13783,0.155529003,-0.062082173,7.649086068,6.898017376,0.152266471,1.212141379,0.135315126,6.962227493,0.38564271,24.85770175,0.005568126,0.017534262,0,1.70984966,0.292304792,157.5942395,0.319273075,777.3850665,0.280643571,0.01639549,0.008955957,1405764.546,-0.274571425,5.72E-05,Al2Y£¬¦Â-Li£¬LiMgAl2£¬Al4Sr,,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,141.538,ÖýÌ¬,ÊÒÎÂ,152.21,ÖýÌ¬,ÊÒÎÂ,9.349
49,Mg-11.28Li-3.08Al-1.84Sr,83.8,3.08,0,0,0,0,0,11.28,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0.157392808,0.036028078,3.493229557,0.080702379,34.0150967,0.824391065,0.136722506,0.05422613,3.500617337,0.101790424,19.199893,0.478375774,9.318140535,0.489826678,1474.13783,0.155529003,-0.062082173,7.649086068,6.898017376,0.152266471,1.212141379,0.135315126,6.962227493,0.38564271,24.85770175,0.005568126,0.017534262,0,1.70984966,0.292304792,157.5942395,0.319273075,777.3850665,0.280643571,0.01639549,0.008955957,1405764.546,-0.274571425,5.72E-05,Al2Y£¬¦Â-Li£¬LiMgAl2£¬Al4Sr,,,,,,,300,25,,1,,220,6,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,212.568,¼·Ñ¹,ÊÒÎÂ,228.043,¼·Ñ¹,ÊÒÎÂ,7.225
50,Mg-11Li-3Al-0.1Zr,85.58,3.16,0,0,0.11,0,0,11.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15721146,0.027451495,3.500407205,0.079206078,33.68014208,0.827916925,0.136579995,0.047119333,3.51173665,0.097392526,19.06200679,0.426350117,9.272460524,0.452051523,1472.841534,0.159957498,-0.069289063,6.829380469,6.918079433,0.150863301,1.215637716,0.133801375,7.001820116,0.382973471,24.85142122,0.003975935,0.013005823,0.000267813,1.716528995,0.290786424,158.8093972,0.312011143,779.8826201,0.278890575,0.016309094,0.008978044,1403238.318,-0.218865613,4.71E-05,,,380,,,,,,,,3,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,122,ÖýÌ¬,ÊÒÎÂ,146,ÖýÌ¬,ÊÒÎÂ,41
51,Mg-11Li-3Al-0.1Zr,85.58,3.16,0,0,0.11,0,0,11.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15721146,0.027451495,3.500407205,0.079206078,33.68014208,0.827916925,0.136579995,0.047119333,3.51173665,0.097392526,19.06200679,0.426350117,9.272460524,0.452051523,1472.841534,0.159957498,-0.069289063,6.829380469,6.918079433,0.150863301,1.215637716,0.133801375,7.001820116,0.382973471,24.85142122,0.003975935,0.013005823,0.000267813,1.716528995,0.290786424,158.8093972,0.312011143,779.8826201,0.278890575,0.016309094,0.008978044,1403238.318,-0.218865613,4.71E-05,,,30,,,,,260,18,500,3,,260,24,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,179,¼·Ñ¹,ÊÒÎÂ,194,¼·Ñ¹,ÊÒÎÂ,39
52,Mg-14Li-1Al,84.69,1.36,0,0,0,0,0,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156973818,0.026418881,3.461813908,0.080135118,37.03944142,0.785922525,0.136105605,0.047013505,3.477017936,0.102270026,18.03439681,0.464110715,8.746527499,0.495557297,1467.341662,0.119401533,-0.023332133,21.00589252,6.813447953,0.159113188,1.193099763,0.13677428,6.6518907,0.414970292,24.85965609,0.002547434,0.005520649,0,1.64658324,0.301644492,152.3458277,0.334520697,753.0612899,0.299781169,0.016232706,0.008833133,1328000.629,-0.098422713,2.24E-05,¦Â-Li£¬Mg17Al12£¬MgLiAl2£¬AlLi,,255,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,"43.614 HV (0.98 N,10 s)",,,,ÖýÌ¬,25,72.374,ÖýÌ¬,25,2.533
53,Mg-14Li-1Al,84.69,1.36,0,0,0,0,0,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156973818,0.026418881,3.461813908,0.080135118,37.03944142,0.785922525,0.136105605,0.047013505,3.477017936,0.102270026,18.03439681,0.464110715,8.746527499,0.495557297,1467.341662,0.119401533,-0.023332133,21.00589252,6.813447953,0.159113188,1.193099763,0.13677428,6.6518907,0.414970292,24.85965609,0.002547434,0.005520649,0,1.64658324,0.301644492,152.3458277,0.334520697,753.0612899,0.299781169,0.016232706,0.008833133,1328000.629,-0.098422713,2.24E-05,¦Â-Li£¬Mg17Al12£¬MgLiAl2£¬AlLi,,56,,,,,250,35,0.5,,,,,,,380,1,90,,,,¼·Ñ¹,"45.916  HV (0.98 N,10 s)",,,,¼·Ñ¹,25,124.903,¼·Ñ¹,25,18.29
54,Mg-9Li-3Al,88.37,2.89,0,0,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157673749,0.026269894,3.53036572,0.073951095,30.37412435,0.864620837,0.13729895,0.044549957,3.552567303,0.091069062,19.99058981,0.379171076,9.755619763,0.401949087,1457.039893,0.154792935,-0.125727667,3.563953002,7.042727884,0.14022701,1.233344545,0.12420679,7.307822215,0.344200029,24.8524096,0.003886271,0.012099503,0,1.769657284,0.26511215,164.5292964,0.283143395,805.1822147,0.2532211,0.016450218,0.009075986,1465241.87,-0.210752535,4.76E-05,¦Â(Li)£¬¦Á(Mg)£¬MgAlLi2£¬AlLi£¬Mg17Al12,,,,,,,,,,2,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,83.6,ÖýÌ¬,ÊÒÎÂ,109.6,ÖýÌ¬,ÊÒÎÂ,7.8
55,Mg-7Li-3Al,90.12,2.87,0,0,0,0,0,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158010521,0.025322353,3.554436666,0.069319685,27.80804191,0.885382036,0.137837179,0.042427434,3.583598631,0.085064337,20.72824754,0.342832941,10.13768945,0.362608659,1447.269264,0.156373888,-0.168337377,2.512384654,7.137240938,0.130435126,1.247521367,0.115833211,7.55066951,0.31255981,24.85236524,0.003944162,0.012163477,0,1.812675213,0.24444127,169.0079913,0.258745872,825.0851876,0.231646562,0.016553391,0.009151382,1514820.359,-0.209429218,4.97E-05,,,,,,,,,,,1,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,137.417,ÖýÌ¬,ÊÒÎÂ,178.37,ÖýÌ¬,ÊÒÎÂ,14
56,Mg-7Li-3Al,90.12,2.87,0,0,0,0,0,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158010521,0.025322353,3.554436666,0.069319685,27.80804191,0.885382036,0.137837179,0.042427434,3.583598631,0.085064337,20.72824754,0.342832941,10.13768945,0.362608659,1447.269264,0.156373888,-0.168337377,2.512384654,7.137240938,0.130435126,1.247521367,0.115833211,7.55066951,0.31255981,24.85236524,0.003944162,0.012163477,0,1.812675213,0.24444127,169.0079913,0.258745872,825.0851876,0.231646562,0.016553391,0.009151382,1514820.359,-0.209429218,4.97E-05,,,,,,,,300,,10,1,,,,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,178,¼·Ñ¹,ÊÒÎÂ,239.89,¼·Ñ¹,ÊÒÎÂ,27
57,Mg-11.4Li-3.12Al,85.48,3.12,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157176168,0.027475621,3.497240487,0.079508707,33.99007603,0.824152161,0.136513554,0.047055688,3.508174477,0.097902298,18.95641979,0.426763548,9.219429304,0.453913728,1472.793686,0.155547044,-0.064594189,7.354312356,6.907410917,0.151726169,1.213818056,0.134446102,6.968929476,0.38525063,24.85153291,0.00392835,0.012814831,0,1.710532308,0.292023879,158.2906813,0.314098069,777.1920643,0.279912689,0.016298187,0.008966805,1395834.893,-0.226122943,4.88E-05,¦Â-Li£¬LiMgAl2,,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,128.72,ÖýÌ¬,ÊÒÎÂ,147.804,ÖýÌ¬,ÊÒÎÂ,37.496
58,Mg-11.4Li-3.12Al,85.48,3.12,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157176168,0.027475621,3.497240487,0.079508707,33.99007603,0.824152161,0.136513554,0.047055688,3.508174477,0.097902298,18.95641979,0.426763548,9.219429304,0.453913728,1472.793686,0.155547044,-0.064594189,7.354312356,6.907410917,0.151726169,1.213818056,0.134446102,6.968929476,0.38525063,24.85153291,0.00392835,0.012814831,0,1.710532308,0.292023879,158.2906813,0.314098069,777.1920643,0.279912689,0.016298187,0.008966805,1395834.893,-0.226122943,4.88E-05,¦Â-Li£¬LiMgAl2,,,,,,,300,25,,1,,220,6,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,196.601,¼·Ñ¹,ÊÒÎÂ,200.356,¼·Ñ¹,ÊÒÎÂ,33.962
